# ja/nein/Enthaltung/ungueltig/nichtabgegeben: votes cast in each category across all Abstimmungen in range
# total_votes: sum of the above
# ratio_*: category / total_votes (weighted per vote, so a day with many bundled votes counts more)
# days_present/days_total/days_absent: sitting days attended/total/missed
#   (a day counts as attended if the member cast a real vote on at least one Abstimmung that day)
# ratio_days_present/ratio_days_absent: days_present/days_absent divided by days_total (weighted per day, not per vote)
Fraktion/Gruppe;Vorname;Name;ja;nein;Enthaltung;ungültig;nichtabgegeben;total_votes;ratio_ja;ratio_nein;ratio_Enthaltung;ratio_ungültig;ratio_nichtabgegeben;days_present;days_total;days_absent;ratio_days_present;ratio_days_absent;slug
BÜ90/GR;Stefan;Wenzel;115;42;1;0;25;183;0.6284153005464481;0.22950819672131148;0.00546448087431694;0.0;0.1366120218579235;78;87;9;0.896551724137931;0.10344827586206896;Stefan-Wenzel
FDP;Gyde;Jensen;115;42;1;0;25;183;0.6284153005464481;0.22950819672131148;0.00546448087431694;0.0;0.1366120218579235;77;87;10;0.8850574712643678;0.11494252873563218;Gyde-Jensen
BÜ90/GR;Karoline;Otte;111;46;1;0;25;183;0.6065573770491803;0.25136612021857924;0.00546448087431694;0.0;0.1366120218579235;72;87;15;0.8275862068965517;0.1724137931034483;Karoline-Otte
SPD;Ariane;Fäscher;112;46;0;0;25;183;0.6120218579234973;0.25136612021857924;0.0;0.0;0.1366120218579235;76;87;11;0.8735632183908046;0.12643678160919541;Ariane-Fäscher
BSW;Andrej;Hunko;36;98;23;0;26;183;0.19672131147540983;0.5355191256830601;0.12568306010928962;0.0;0.14207650273224043;77;87;10;0.8850574712643678;0.11494252873563218;Andrej-Hunko
FDP;Katrin;Helling-Plahr;113;44;0;0;26;183;0.6174863387978142;0.24043715846994534;0.0;0.0;0.14207650273224043;75;87;12;0.8620689655172413;0.13793103448275862;Katrin-Helling-Plahr
BÜ90/GR;Saskia;Weishaupt;110;46;1;0;26;183;0.6010928961748634;0.25136612021857924;0.00546448087431694;0.0;0.14207650273224043;71;87;16;0.8160919540229885;0.1839080459770115;Saskia-Weishaupt
FDP;Linda;Teuteberg;109;41;7;0;26;183;0.5956284153005464;0.22404371584699453;0.03825136612021858;0.0;0.14207650273224043;74;87;13;0.8505747126436781;0.14942528735632185;Linda-Teuteberg
SPD;Ralf;Stegner;119;37;1;0;26;183;0.6502732240437158;0.20218579234972678;0.00546448087431694;0.0;0.14207650273224043;77;87;10;0.8850574712643678;0.11494252873563218;Ralf-Stegner
BÜ90/GR;Merle;Spellerberg;111;45;1;0;26;183;0.6065573770491803;0.2459016393442623;0.00546448087431694;0.0;0.14207650273224043;73;87;14;0.8390804597701149;0.16091954022988506;Merle-Spellerberg
AfD;Bernd;Baumann;39;105;13;0;26;183;0.21311475409836064;0.5737704918032787;0.07103825136612021;0.0;0.14207650273224043;80;87;7;0.9195402298850575;0.08045977011494253;Bernd-Baumann
SPD;Wolfgang;Hellmich;116;41;0;0;26;183;0.6338797814207651;0.22404371584699453;0.0;0.0;0.14207650273224043;78;87;9;0.896551724137931;0.10344827586206896;Wolfgang-Hellmich
CDU/CSU;Max;Straubinger;85;72;0;0;26;183;0.4644808743169399;0.39344262295081966;0.0;0.0;0.14207650273224043;79;87;8;0.9080459770114943;0.09195402298850575;Max-Straubinger
SPD;Anna;Kassautzki;107;49;0;0;27;183;0.5846994535519126;0.2677595628415301;0.0;0.0;0.14754098360655737;74;87;13;0.8505747126436781;0.14942528735632185;Anna-Kassautzki
Die Linke;Dietmar;Bartsch;36;101;19;0;27;183;0.19672131147540983;0.5519125683060109;0.10382513661202186;0.0;0.14754098360655737;77;87;10;0.8850574712643678;0.11494252873563218;Dietmar-Bartsch
CDU/CSU;Dorothee;Bär;87;67;2;0;27;183;0.47540983606557374;0.366120218579235;0.01092896174863388;0.0;0.14754098360655737;73;87;14;0.8390804597701149;0.16091954022988506;Dorothee-Bär
Die Linke;Bernd;Riexinger;38;101;17;0;27;183;0.20765027322404372;0.5519125683060109;0.09289617486338798;0.0;0.14754098360655737;77;87;10;0.8850574712643678;0.11494252873563218;Bernd-Riexinger
FDP;Ann-Veruschka;Jurisch;115;41;0;0;27;183;0.6284153005464481;0.22404371584699453;0.0;0.0;0.14754098360655737;76;87;11;0.8735632183908046;0.12643678160919541;Ann-Veruschka-Jurisch
CDU/CSU;Stephan;Mayer (Altötting);92;63;1;0;27;183;0.5027322404371585;0.3442622950819672;0.00546448087431694;0.0;0.14754098360655737;76;87;11;0.8735632183908046;0.12643678160919541;Stephan-Mayer-Altötting
AfD;Enrico;Komning;43;99;14;0;27;183;0.23497267759562843;0.5409836065573771;0.07650273224043716;0.0;0.14754098360655737;77;87;10;0.8850574712643678;0.11494252873563218;Enrico-Komning
CDU/CSU;Günter;Krings;90;64;2;0;27;183;0.4918032786885246;0.34972677595628415;0.01092896174863388;0.0;0.14754098360655737;75;87;12;0.8620689655172413;0.13793103448275862;Günter-Krings
AfD;Jochen;Haug;36;105;15;0;27;183;0.19672131147540983;0.5737704918032787;0.08196721311475409;0.0;0.14754098360655737;79;87;8;0.9080459770114943;0.09195402298850575;Jochen-Haug
FDP;Alexander;Lambsdorff;60;20;0;0;27;107;0.5607476635514018;0.18691588785046728;0.0;0.0;0.2523364485981308;39;47;8;0.8297872340425532;0.1702127659574468;Alexander-Lambsdorff
AfD;Martin;Sichert;37;107;12;0;27;183;0.20218579234972678;0.5846994535519126;0.06557377049180328;0.0;0.14754098360655737;78;87;9;0.896551724137931;0.10344827586206896;Martin-Sichert
Fraktionslos;Dirk;Spaniel;41;102;13;0;27;183;0.22404371584699453;0.5573770491803278;0.07103825136612021;0.0;0.14754098360655737;77;87;10;0.8850574712643678;0.11494252873563218;Dirk-Spaniel
CDU/CSU;Björn;Simon;91;63;2;0;27;183;0.4972677595628415;0.3442622950819672;0.01092896174863388;0.0;0.14754098360655737;77;87;10;0.8850574712643678;0.11494252873563218;Björn-Simon
FDP;Daniel;Föst;117;39;0;0;27;183;0.639344262295082;0.21311475409836064;0.0;0.0;0.14754098360655737;81;87;6;0.9310344827586207;0.06896551724137931;Daniel-Föst
Die Linke;Pascal;Meiser;28;71;15;0;27;141;0.19858156028368795;0.5035460992907801;0.10638297872340426;0.0;0.19148936170212766;55;67;12;0.8208955223880597;0.1791044776119403;Pascal-Meiser
SPD;Johannes;Schätzl;114;42;0;0;27;183;0.6229508196721312;0.22950819672131148;0.0;0.0;0.14754098360655737;72;87;15;0.8275862068965517;0.1724137931034483;Johannes-Schätzl
CDU/CSU;Thomas;Röwekamp;88;65;3;0;27;183;0.4808743169398907;0.3551912568306011;0.01639344262295082;0.0;0.14754098360655737;82;87;5;0.9425287356321839;0.05747126436781609;Thomas-Röwekamp
CDU/CSU;Thomas;Gebhart;89;64;2;0;28;183;0.48633879781420764;0.34972677595628415;0.01092896174863388;0.0;0.15300546448087432;76;87;11;0.8735632183908046;0.12643678160919541;Thomas-Gebhart
CDU/CSU;Katja;Leikert;86;67;2;0;28;183;0.46994535519125685;0.366120218579235;0.01092896174863388;0.0;0.15300546448087432;76;87;11;0.8735632183908046;0.12643678160919541;Katja-Leikert
CDU/CSU;Emmi;Zeulner;89;64;2;0;28;183;0.48633879781420764;0.34972677595628415;0.01092896174863388;0.0;0.15300546448087432;74;87;13;0.8505747126436781;0.14942528735632185;Emmi-Zeulner
CDU/CSU;Gitta;Connemann;85;69;1;0;28;183;0.4644808743169399;0.3770491803278688;0.00546448087431694;0.0;0.15300546448087432;74;87;13;0.8505747126436781;0.14942528735632185;Gitta-Connemann
SPD;Gülistan;Yüksel;111;44;0;0;28;183;0.6065573770491803;0.24043715846994534;0.0;0.0;0.15300546448087432;77;87;10;0.8850574712643678;0.11494252873563218;Gülistan-Yüksel
AfD;Jan Wenzel;Schmidt;38;105;12;0;28;183;0.20765027322404372;0.5737704918032787;0.06557377049180328;0.0;0.15300546448087432;79;87;8;0.9080459770114943;0.09195402298850575;Jan-Wenzel-Schmidt
CDU/CSU;Ingo;Gädechens;87;66;2;0;28;183;0.47540983606557374;0.36065573770491804;0.01092896174863388;0.0;0.15300546448087432;75;87;12;0.8620689655172413;0.13793103448275862;Ingo-Gädechens
BÜ90/GR;Cem;Özdemir;111;43;1;0;28;183;0.6065573770491803;0.23497267759562843;0.00546448087431694;0.0;0.15300546448087432;74;87;13;0.8505747126436781;0.14942528735632185;Cem-Özdemir
FDP;Hagen;Reinhold;60;19;0;0;28;107;0.5607476635514018;0.17757009345794392;0.0;0.0;0.2616822429906542;36;47;11;0.7659574468085106;0.23404255319148937;Hagen-Reinhold
SPD;Carsten;Schneider (Erfurt);110;45;0;0;28;183;0.6010928961748634;0.2459016393442623;0.0;0.0;0.15300546448087432;70;87;17;0.8045977011494253;0.19540229885057472;Carsten-Schneider-Erfurt
BÜ90/GR;Jamila;Schäfer;114;40;1;0;28;183;0.6229508196721312;0.2185792349726776;0.00546448087431694;0.0;0.15300546448087432;80;87;7;0.9195402298850575;0.08045977011494253;Jamila-Schäfer
SPD;Hubertus;Heil (Peine);113;42;0;0;28;183;0.6174863387978142;0.22950819672131148;0.0;0.0;0.15300546448087432;77;87;10;0.8850574712643678;0.11494252873563218;Hubertus-Heil-Peine
CDU/CSU;Hendrik;Hoppenstedt;92;61;2;0;28;183;0.5027322404371585;0.3333333333333333;0.01092896174863388;0.0;0.15300546448087432;75;87;12;0.8620689655172413;0.13793103448275862;Hendrik-Hoppenstedt
CDU/CSU;Jonas;Geissler;93;61;1;0;28;183;0.5081967213114754;0.3333333333333333;0.00546448087431694;0.0;0.15300546448087432;80;87;7;0.9195402298850575;0.08045977011494253;Jonas-Geissler
Die Linke;Petra;Pau;36;99;19;0;29;183;0.19672131147540983;0.5409836065573771;0.10382513661202186;0.0;0.15846994535519127;78;87;9;0.896551724137931;0.10344827586206896;Petra-Pau
FDP;Marie-Agnes;Strack-Zimmermann;97;31;1;0;29;158;0.6139240506329114;0.1962025316455696;0.006329113924050633;0.0;0.18354430379746836;65;79;14;0.8227848101265823;0.17721518987341772;Marie-Agnes-Strack-Zimmermann
CDU/CSU;Julia;Klöckner;88;65;1;0;29;183;0.4808743169398907;0.3551912568306011;0.00546448087431694;0.0;0.15846994535519127;78;87;9;0.896551724137931;0.10344827586206896;Julia-Klöckner
CDU/CSU;Andrea;Lindholz;87;65;2;0;29;183;0.47540983606557374;0.3551912568306011;0.01092896174863388;0.0;0.15846994535519127;70;87;17;0.8045977011494253;0.19540229885057472;Andrea-Lindholz
AfD;Tino;Chrupalla;36;104;14;0;29;183;0.19672131147540983;0.5683060109289617;0.07650273224043716;0.0;0.15846994535519127;79;87;8;0.9080459770114943;0.09195402298850575;Tino-Chrupalla
AfD;Stephan;Protschka;43;98;13;0;29;183;0.23497267759562843;0.5355191256830601;0.07103825136612021;0.0;0.15846994535519127;70;87;17;0.8045977011494253;0.19540229885057472;Stephan-Protschka
SPD;Martin;Diedenhofen;112;42;0;0;29;183;0.6120218579234973;0.22950819672131148;0.0;0.0;0.15846994535519127;72;87;15;0.8275862068965517;0.1724137931034483;Martin-Diedenhofen
SPD;Michelle;Müntefering;113;41;0;0;29;183;0.6174863387978142;0.22404371584699453;0.0;0.0;0.15846994535519127;79;87;8;0.9080459770114943;0.09195402298850575;Michelle-Müntefering
CDU/CSU;Patricia;Lips;86;67;1;0;29;183;0.46994535519125685;0.366120218579235;0.00546448087431694;0.0;0.15846994535519127;76;87;11;0.8735632183908046;0.12643678160919541;Patricia-Lips
FDP;Ulrike;Harzer;118;34;2;0;29;183;0.644808743169399;0.18579234972677597;0.01092896174863388;0.0;0.15846994535519127;71;87;16;0.8160919540229885;0.1839080459770115;Ulrike-Harzer
CDU/CSU;Axel;Knoerig;90;62;2;0;29;183;0.4918032786885246;0.33879781420765026;0.01092896174863388;0.0;0.15846994535519127;70;87;17;0.8045977011494253;0.19540229885057472;Axel-Knoerig
CDU/CSU;Peter;Beyer;86;66;2;0;29;183;0.46994535519125685;0.36065573770491804;0.01092896174863388;0.0;0.15846994535519127;75;87;12;0.8620689655172413;0.13793103448275862;Peter-Beyer
CDU/CSU;Artur;Auernhammer;93;61;0;0;29;183;0.5081967213114754;0.3333333333333333;0.0;0.0;0.15846994535519127;75;87;12;0.8620689655172413;0.13793103448275862;Artur-Auernhammer
BÜ90/GR;Schahina;Gambir;114;39;1;0;29;183;0.6229508196721312;0.21311475409836064;0.00546448087431694;0.0;0.15846994535519127;74;87;13;0.8505747126436781;0.14942528735632185;Schahina-Gambir
CDU/CSU;Monika;Grütters;84;68;2;0;29;183;0.45901639344262296;0.37158469945355194;0.01092896174863388;0.0;0.15846994535519127;81;87;6;0.9310344827586207;0.06896551724137931;Monika-Grütters
SPD;Reem;Alabali-Radovan;110;42;1;0;30;183;0.6010928961748634;0.22950819672131148;0.00546448087431694;0.0;0.16393442622950818;69;87;18;0.7931034482758621;0.20689655172413793;Reem-Alabali-Radovan
Die Linke;Martina;Renner;41;95;17;0;30;183;0.22404371584699453;0.5191256830601093;0.09289617486338798;0.0;0.16393442622950818;75;87;12;0.8620689655172413;0.13793103448275862;Martina-Renner
FDP;Daniela;Kluckert;116;37;0;0;30;183;0.6338797814207651;0.20218579234972678;0.0;0.0;0.16393442622950818;76;87;11;0.8735632183908046;0.12643678160919541;Daniela-Kluckert
SPD;Derya;Türk-Nachbaur;115;38;0;0;30;183;0.6284153005464481;0.20765027322404372;0.0;0.0;0.16393442622950818;78;87;9;0.896551724137931;0.10344827586206896;Derya-Türk-Nachbaur
SPD;Karl;Lauterbach;113;40;0;0;30;183;0.6174863387978142;0.2185792349726776;0.0;0.0;0.16393442622950818;76;87;11;0.8735632183908046;0.12643678160919541;Karl-Lauterbach
SPD;Wiebke;Esdar;112;41;0;0;30;183;0.6120218579234973;0.22404371584699453;0.0;0.0;0.16393442622950818;72;87;15;0.8275862068965517;0.1724137931034483;Wiebke-Esdar
AfD;Mike;Moncsek;34;104;14;0;31;183;0.18579234972677597;0.5683060109289617;0.07650273224043716;0.0;0.16939890710382513;76;87;11;0.8735632183908046;0.12643678160919541;Mike-Moncsek
CDU/CSU;Michael;Brand (Fulda);88;62;2;0;31;183;0.4808743169398907;0.33879781420765026;0.01092896174863388;0.0;0.16939890710382513;71;87;16;0.8160919540229885;0.1839080459770115;Michael-Brand-Fulda
CDU/CSU;Gunther;Krichbaum;88;63;1;0;31;183;0.4808743169398907;0.3442622950819672;0.00546448087431694;0.0;0.16939890710382513;75;87;12;0.8620689655172413;0.13793103448275862;Gunther-Krichbaum
Fraktionslos;Johannes;Huber;43;84;25;0;31;183;0.23497267759562843;0.45901639344262296;0.1366120218579235;0.0;0.16939890710382513;75;87;12;0.8620689655172413;0.13793103448275862;Johannes-Huber
SPD;Nadja;Sthamer;98;52;2;0;31;183;0.5355191256830601;0.28415300546448086;0.01092896174863388;0.0;0.16939890710382513;75;87;12;0.8620689655172413;0.13793103448275862;Nadja-Sthamer
SPD;Lena;Werner;115;37;0;0;31;183;0.6284153005464481;0.20218579234972678;0.0;0.0;0.16939890710382513;74;87;13;0.8505747126436781;0.14942528735632185;Lena-Werner
BÜ90/GR;Lisa;Paus;107;44;1;0;31;183;0.5846994535519126;0.24043715846994534;0.00546448087431694;0.0;0.16939890710382513;74;87;13;0.8505747126436781;0.14942528735632185;Lisa-Paus
SPD;Claudia;Moll;112;38;2;0;31;183;0.6120218579234973;0.20765027322404372;0.01092896174863388;0.0;0.16939890710382513;79;87;8;0.9080459770114943;0.09195402298850575;Claudia-Moll
FDP;Volker;Redder;110;41;0;0;32;183;0.6010928961748634;0.22404371584699453;0.0;0.0;0.17486338797814208;74;87;13;0.8505747126436781;0.14942528735632185;Volker-Redder
SPD;Siemtje;Möller;108;43;0;0;32;183;0.5901639344262295;0.23497267759562843;0.0;0.0;0.17486338797814208;77;87;10;0.8850574712643678;0.11494252873563218;Siemtje-Möller
CDU/CSU;Johann David;Wadephul;83;66;2;0;32;183;0.453551912568306;0.36065573770491804;0.01092896174863388;0.0;0.17486338797814208;71;87;16;0.8160919540229885;0.1839080459770115;Johann-David-Wadephul
CDU/CSU;Florian;Hahn;89;60;2;0;32;183;0.48633879781420764;0.32786885245901637;0.01092896174863388;0.0;0.17486338797814208;76;87;11;0.8735632183908046;0.12643678160919541;Florian-Hahn
CDU/CSU;Thomas;Bareiß;84;65;2;0;32;183;0.45901639344262296;0.3551912568306011;0.01092896174863388;0.0;0.17486338797814208;73;87;14;0.8390804597701149;0.16091954022988506;Thomas-Bareiß
CDU/CSU;Stephan;Pilsinger;85;64;2;0;32;183;0.4644808743169399;0.34972677595628415;0.01092896174863388;0.0;0.17486338797814208;70;87;17;0.8045977011494253;0.19540229885057472;Stephan-Pilsinger
AfD;Gereon;Bollmann;40;99;12;0;32;183;0.2185792349726776;0.5409836065573771;0.06557377049180328;0.0;0.17486338797814208;70;87;17;0.8045977011494253;0.19540229885057472;Gereon-Bollmann
CDU/CSU;Marlon;Bröhr;85;64;2;0;32;183;0.4644808743169399;0.34972677595628415;0.01092896174863388;0.0;0.17486338797814208;75;87;12;0.8620689655172413;0.13793103448275862;Marlon-Bröhr
SPD;Adis;Ahmetovic;110;41;0;0;32;183;0.6010928961748634;0.22404371584699453;0.0;0.0;0.17486338797814208;73;87;14;0.8390804597701149;0.16091954022988506;Adis-Ahmetovic
AfD;Norbert;Kleinwächter;40;98;13;0;32;183;0.2185792349726776;0.5355191256830601;0.07103825136612021;0.0;0.17486338797814208;69;87;18;0.7931034482758621;0.20689655172413793;Norbert-Kleinwächter
CDU/CSU;Stefan;Heck;82;66;2;0;33;183;0.44808743169398907;0.36065573770491804;0.01092896174863388;0.0;0.18032786885245902;74;87;13;0.8505747126436781;0.14942528735632185;Stefan-Heck
CDU/CSU;Marco;Wanderwitz;80;68;2;0;33;183;0.4371584699453552;0.37158469945355194;0.01092896174863388;0.0;0.18032786885245902;71;87;16;0.8160919540229885;0.1839080459770115;Marco-Wanderwitz
SPD;Udo;Schiefner;111;39;0;0;33;183;0.6065573770491803;0.21311475409836064;0.0;0.0;0.18032786885245902;78;87;9;0.896551724137931;0.10344827586206896;Udo-Schiefner
FDP;Karlheinz;Busen;111;34;5;0;33;183;0.6065573770491803;0.18579234972677597;0.0273224043715847;0.0;0.18032786885245902;74;87;13;0.8505747126436781;0.14942528735632185;Karlheinz-Busen
Die Linke;Susanne;Ferschl;35;100;15;0;33;183;0.1912568306010929;0.546448087431694;0.08196721311475409;0.0;0.18032786885245902;72;87;15;0.8275862068965517;0.1724137931034483;Susanne-Ferschl
BÜ90/GR;Kathrin;Henneberger;99;46;5;0;33;183;0.5409836065573771;0.25136612021857924;0.0273224043715847;0.0;0.18032786885245902;71;87;16;0.8160919540229885;0.1839080459770115;Kathrin-Henneberger
SPD;Lina;Seitzl;108;42;0;0;33;183;0.5901639344262295;0.22950819672131148;0.0;0.0;0.18032786885245902;76;87;11;0.8735632183908046;0.12643678160919541;Lina-Seitzl
SPD;Axel;Schäfer (Bochum);108;42;0;0;33;183;0.5901639344262295;0.22950819672131148;0.0;0.0;0.18032786885245902;73;87;14;0.8390804597701149;0.16091954022988506;Axel-Schäfer-Bochum
SPD;Christos;Pantazis;109;41;0;0;33;183;0.5956284153005464;0.22404371584699453;0.0;0.0;0.18032786885245902;73;87;14;0.8390804597701149;0.16091954022988506;Christos-Pantazis
Die Linke;Kathrin;Vogler;38;97;15;0;33;183;0.20765027322404372;0.5300546448087432;0.08196721311475409;0.0;0.18032786885245902;75;87;12;0.8620689655172413;0.13793103448275862;Kathrin-Vogler
AfD;Sebastian;Münzenmaier;39;96;14;0;34;183;0.21311475409836064;0.5245901639344263;0.07650273224043716;0.0;0.18579234972677597;78;87;9;0.896551724137931;0.10344827586206896;Sebastian-Münzenmaier
SPD;Erik;Malottki;100;49;0;0;34;183;0.546448087431694;0.2677595628415301;0.0;0.0;0.18579234972677597;73;87;14;0.8390804597701149;0.16091954022988506;Erik-Malottki
BÜ90/GR;Canan;Bayram;65;76;8;0;34;183;0.3551912568306011;0.41530054644808745;0.04371584699453552;0.0;0.18579234972677597;74;87;13;0.8505747126436781;0.14942528735632185;Canan-Bayram
CDU/CSU;Uwe;Feiler;83;64;2;0;34;183;0.453551912568306;0.34972677595628415;0.01092896174863388;0.0;0.18579234972677597;70;87;17;0.8045977011494253;0.19540229885057472;Uwe-Feiler
BÜ90/GR;Ricarda;Lang;110;38;1;0;34;183;0.6010928961748634;0.20765027322404372;0.00546448087431694;0.0;0.18579234972677597;70;87;17;0.8045977011494253;0.19540229885057472;Ricarda-Lang
AfD;Marc;Jongen;27;83;13;0;35;158;0.17088607594936708;0.5253164556962026;0.08227848101265822;0.0;0.22151898734177214;63;79;16;0.7974683544303798;0.20253164556962025;Marc-Jongen
CDU/CSU;Christina;Stumpp;86;61;1;0;35;183;0.46994535519125685;0.3333333333333333;0.00546448087431694;0.0;0.1912568306010929;68;87;19;0.7816091954022989;0.21839080459770116;Christina-Stumpp
CDU/CSU;Roderich;Kiesewetter;83;62;3;0;35;183;0.453551912568306;0.33879781420765026;0.01639344262295082;0.0;0.1912568306010929;75;87;12;0.8620689655172413;0.13793103448275862;Roderich-Kiesewetter
AfD;Eugen;Schmidt;39;95;14;0;35;183;0.21311475409836064;0.5191256830601093;0.07650273224043716;0.0;0.1912568306010929;75;87;12;0.8620689655172413;0.13793103448275862;Eugen-Schmidt
Die Linke;Janine;Wissler;36;97;15;0;35;183;0.19672131147540983;0.5300546448087432;0.08196721311475409;0.0;0.1912568306010929;76;87;11;0.8735632183908046;0.12643678160919541;Janine-Wissler
SPD;Josip;Juratovic;109;38;0;0;36;183;0.5956284153005464;0.20765027322404372;0.0;0.0;0.19672131147540983;77;87;10;0.8850574712643678;0.11494252873563218;Josip-Juratovic
SPD;Melanie;Wegling;108;39;0;0;36;183;0.5901639344262295;0.21311475409836064;0.0;0.0;0.19672131147540983;73;87;14;0.8390804597701149;0.16091954022988506;Melanie-Wegling
SPD;Wiebke;Papenbrock;104;43;0;0;36;183;0.5683060109289617;0.23497267759562843;0.0;0.0;0.19672131147540983;76;87;11;0.8735632183908046;0.12643678160919541;Wiebke-Papenbrock
BÜ90/GR;Sven;Lehmann;105;41;1;0;36;183;0.5737704918032787;0.22404371584699453;0.00546448087431694;0.0;0.19672131147540983;72;87;15;0.8275862068965517;0.1724137931034483;Sven-Lehmann
Die Linke;Gökay;Akbulut;39;91;17;0;36;183;0.21311475409836064;0.4972677595628415;0.09289617486338798;0.0;0.19672131147540983;80;87;7;0.9195402298850575;0.08045977011494253;Gökay-Akbulut
BÜ90/GR;Robin;Wagener;105;41;1;0;36;183;0.5737704918032787;0.22404371584699453;0.00546448087431694;0.0;0.19672131147540983;72;87;15;0.8275862068965517;0.1724137931034483;Robin-Wagener
FDP;Michael Georg;Link (Heilbronn);107;39;1;0;36;183;0.5846994535519126;0.21311475409836064;0.00546448087431694;0.0;0.19672131147540983;69;87;18;0.7931034482758621;0.20689655172413793;Michael-Georg-Link-Heilbronn
CDU/CSU;Andreas;Jung;84;61;2;0;36;183;0.45901639344262296;0.3333333333333333;0.01092896174863388;0.0;0.19672131147540983;72;87;15;0.8275862068965517;0.1724137931034483;Andreas-Jung
CDU/CSU;Klaus-Peter;Willsch;84;60;3;0;36;183;0.45901639344262296;0.32786885245901637;0.01639344262295082;0.0;0.19672131147540983;68;87;19;0.7816091954022989;0.21839080459770116;Klaus-Peter-Willsch
CDU/CSU;Silvia;Breher;83;63;0;0;37;183;0.453551912568306;0.3442622950819672;0.0;0.0;0.20218579234972678;71;87;16;0.8160919540229885;0.1839080459770115;Silvia-Breher
Die Linke;Ates;Gürpinar;34;94;18;0;37;183;0.18579234972677597;0.5136612021857924;0.09836065573770492;0.0;0.20218579234972678;72;87;15;0.8275862068965517;0.1724137931034483;Ates-Gürpinar
FDP;Oliver;Luksic;106;40;0;0;37;183;0.5792349726775956;0.2185792349726776;0.0;0.0;0.20218579234972678;74;87;13;0.8505747126436781;0.14942528735632185;Oliver-Luksic
CDU/CSU;Nadine;Schön;84;60;2;0;37;183;0.45901639344262296;0.32786885245901637;0.01092896174863388;0.0;0.20218579234972678;73;87;14;0.8390804597701149;0.16091954022988506;Nadine-Schön
FDP;Wolfgang;Kubicki;102;36;8;0;37;183;0.5573770491803278;0.19672131147540983;0.04371584699453552;0.0;0.20218579234972678;76;87;11;0.8735632183908046;0.12643678160919541;Wolfgang-Kubicki
Die Linke;Christian;Görke;34;93;19;0;37;183;0.18579234972677597;0.5081967213114754;0.10382513661202186;0.0;0.20218579234972678;74;87;13;0.8505747126436781;0.14942528735632185;Christian-Görke
Fraktionslos;Thomas;Seitz;30;100;16;0;37;183;0.16393442622950818;0.546448087431694;0.08743169398907104;0.0;0.20218579234972678;70;87;17;0.8045977011494253;0.19540229885057472;Thomas-Seitz
BÜ90/GR;Tobias;Lindner;104;39;2;0;38;183;0.5683060109289617;0.21311475409836064;0.01092896174863388;0.0;0.20765027322404372;71;87;16;0.8160919540229885;0.1839080459770115;Tobias-Lindner
BSW;Amira;Mohamed Ali;35;87;23;0;38;183;0.1912568306010929;0.47540983606557374;0.12568306010928962;0.0;0.20765027322404372;74;87;13;0.8505747126436781;0.14942528735632185;Amira-Mohamed-Ali
AfD;Roger;Beckamp;40;91;14;0;38;183;0.2185792349726776;0.4972677595628415;0.07650273224043716;0.0;0.20765027322404372;74;87;13;0.8505747126436781;0.14942528735632185;Roger-Beckamp
AfD;Alexander;Gauland;35;98;12;0;38;183;0.1912568306010929;0.5355191256830601;0.06557377049180328;0.0;0.20765027322404372;77;87;10;0.8850574712643678;0.11494252873563218;Alexander-Gauland
SPD;Dietmar;Nietan;106;39;0;0;38;183;0.5792349726775956;0.21311475409836064;0.0;0.0;0.20765027322404372;70;87;17;0.8045977011494253;0.19540229885057472;Dietmar-Nietan
SPD;Heiko;Maas;27;9;0;0;39;75;0.36;0.12;0.0;0.0;0.52;17;31;14;0.5483870967741935;0.45161290322580644;Heiko-Maas
SPD;Dirk;Heidenblut;105;38;1;0;39;183;0.5737704918032787;0.20765027322404372;0.00546448087431694;0.0;0.21311475409836064;76;87;11;0.8735632183908046;0.12643678160919541;Dirk-Heidenblut
BÜ90/GR;Denise;Loop;102;41;1;0;39;183;0.5573770491803278;0.22404371584699453;0.00546448087431694;0.0;0.21311475409836064;67;87;20;0.7701149425287356;0.22988505747126436;Denise-Loop
BÜ90/GR;Ekin;Deligöz;105;37;1;0;40;183;0.5737704918032787;0.20218579234972678;0.00546448087431694;0.0;0.2185792349726776;71;87;16;0.8160919540229885;0.1839080459770115;Ekin-Deligöz
CDU/CSU;Mechthild;Heil;85;55;3;0;40;183;0.4644808743169399;0.3005464480874317;0.01639344262295082;0.0;0.2185792349726776;68;87;19;0.7816091954022989;0.21839080459770116;Mechthild-Heil
CDU/CSU;Alexander;Engelhard;87;54;2;0;40;183;0.47540983606557374;0.29508196721311475;0.01092896174863388;0.0;0.2185792349726776;71;87;16;0.8160919540229885;0.1839080459770115;Alexander-Engelhard
SPD;Dagmar;Andres;99;44;0;0;40;183;0.5409836065573771;0.24043715846994534;0.0;0.0;0.2185792349726776;65;87;22;0.7471264367816092;0.25287356321839083;Dagmar-Andres
SPD;Anette;Kramme;104;39;0;0;40;183;0.5683060109289617;0.21311475409836064;0.0;0.0;0.2185792349726776;72;87;15;0.8275862068965517;0.1724137931034483;Anette-Kramme
CDU/CSU;Michael;Grosse-Brömer;80;60;2;0;41;183;0.4371584699453552;0.32786885245901637;0.01092896174863388;0.0;0.22404371584699453;74;87;13;0.8505747126436781;0.14942528735632185;Michael-Grosse-Brömer
